task,model_name,capacity_name,dataset_size,resolution,n_runs,n_success,n_diverged,n_nan,n_data_seeds,n_train_seeds,n_seed_pairs,convergence_rate,divergence_rate,data_seeds,train_seeds
burgers_operator,fno,small-med,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,200,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,200,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,200,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,200,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,300,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,300,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,300,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,300,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,500,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,500,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,500,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,small-med,500,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,500,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,500,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,500,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,500,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,500,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,500,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,1000,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,1000,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,small-med,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,1000,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,1000,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,1000,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,1000,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,2000,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,2000,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,small-med,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,2000,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,2000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,2000,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,2000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,2000,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,2000,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,3000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,3000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,3000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,3000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,5000,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,5000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,5000,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,small-med,5000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,5000,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,5000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,5000,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,5000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,small-med,5000,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,small-med,5000,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,50,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,50,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,50,48,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,50,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,50,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,50,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,50,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,50,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,50,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,50,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,100,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,100,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,100,48,3,2,1,1,1,3,3,0.6666666666666666,0.3333333333333333,11,"101,202,303"
burgers_operator,fno,tiny,100,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,100,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,100,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,100,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,100,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,100,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,100,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,150,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,150,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,150,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,150,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,200,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,200,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,200,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,tiny,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,200,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,200,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,200,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,200,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,300,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,300,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,300,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,300,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,500,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,500,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,500,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,tiny,500,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,500,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,500,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,500,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,500,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,500,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,500,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,1000,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,1000,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,tiny,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,1000,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,1000,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,1000,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,1000,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,2000,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,2000,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,tiny,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,2000,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,2000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,2000,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,2000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,2000,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,2000,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,3000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,3000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,3000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,3000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,5000,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,5000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,5000,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,tiny,5000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,5000,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,5000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,5000,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,5000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,tiny,5000,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,tiny,5000,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,50,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,50,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,50,48,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,50,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,50,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,50,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,50,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,50,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,50,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,50,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,100,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,100,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,100,48,3,2,1,1,1,3,3,0.6666666666666666,0.3333333333333333,11,"101,202,303"
burgers_operator,fno,xlarge,100,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,100,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,100,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,100,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,100,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,100,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,100,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,150,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,150,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,150,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,150,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,200,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,200,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,200,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,xlarge,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,200,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,200,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,200,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,200,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,300,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,300,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,300,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,300,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,500,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,500,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,500,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,xlarge,500,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,500,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,500,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,500,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,500,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,500,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,500,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,1000,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,1000,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,xlarge,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,1000,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,1000,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,1000,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,1000,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,2000,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,2000,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,xlarge,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,2000,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,2000,128,5,5,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,2000,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,2000,256,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,2000,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,2000,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,3000,32,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,3000,64,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,3000,128,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,3000,256,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,5000,16,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,5000,32,5,5,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,5000,48,3,0,3,3,1,3,3,0.0,1.0,11,"101,202,303"
burgers_operator,fno,xlarge,5000,64,5,5,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,5000,96,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,5000,128,5,5,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,5000,192,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,5000,256,5,5,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,fno,xlarge,5000,384,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,fno,xlarge,5000,512,3,3,0,0,1,3,3,1.0,0.0,11,"101,202,303"
burgers_operator,mlp_baseline,large,50,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,50,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,50,48,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,50,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,50,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,50,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,50,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,50,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,50,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,50,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,100,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,100,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,100,48,6,2,4,4,2,3,6,0.3333333333333333,0.6666666666666666,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,100,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,100,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,100,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,100,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,100,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,100,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,100,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,150,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,150,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,150,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,150,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,200,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,200,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,200,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,200,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,200,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,200,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,mlp_baseline,large,200,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
