task,model_name,capacity_name,dataset_size,resolution,parameter_count,n_runs,n_success,convergence_rate,divergence_rate,instability_rate,seed_cv_test_rel_l2,median_test_rel_l2,s_n,s_r,s_c,is_r48,regime
burgers_operator,deeponet,tiny,50,192,10465,6,6,1.0,0.0,0.0,0.0321339454156696,0.4966800510883331,-0.09786043594619066,-0.007534944692496885,-0.038378097860979905,False,mixed
burgers_operator,deeponet,tiny,50,256,12513,6,6,1.0,0.0,0.0,0.032537305425304,0.4961942583322525,-0.10169961229942961,0.03869307057817315,-0.030105988875633156,False,mixed
burgers_operator,deeponet,tiny,50,384,16609,6,6,1.0,0.0,0.0,0.065420629071798,0.5101812481880188,-0.111415377260092,0.03782076635881495,-0.0761461058746638,False,mixed
burgers_operator,deeponet,tiny,50,512,20705,6,6,1.0,0.0,0.0,0.0320611536339102,0.5093741714954376,-0.08484999460655074,-0.0055032755134340194,-0.029197476000499933,False,mixed
burgers_operator,deeponet,tiny,100,16,4833,6,6,1.0,0.0,0.0,0.0418746675970171,0.6128169298171997,-0.06093562591156127,-0.09380996530504933,-0.04166537272044673,False,mixed
burgers_operator,deeponet,tiny,100,32,5345,6,6,1.0,0.0,0.0,0.0282347024596999,0.5742369592189789,-0.04931080458225151,-0.13857363804300224,-0.034059800343513906,False,mixed
burgers_operator,deeponet,tiny,100,48,5857,6,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,True,data_bug_r48
burgers_operator,deeponet,tiny,100,64,6369,6,6,1.0,0.0,0.0,0.0217035238383687,0.5057094991207123,-0.08822558677715166,-0.16171672447985674,-0.041312100981855435,False,mixed
burgers_operator,deeponet,tiny,100,96,7393,6,6,1.0,0.0,0.0,0.0254527607689136,0.4807647913694381,-0.10611100066985504,-0.10454045128628411,-0.058872083872539664,False,mixed
burgers_operator,deeponet,tiny,100,128,8417,6,6,1.0,0.0,0.0,0.0319295908296313,0.4703609943389892,-0.1203470042656735,-0.05087487783243998,-0.061251983054989016,False,mixed
burgers_operator,deeponet,tiny,100,192,10465,6,6,1.0,0.0,0.0,0.0241820065136857,0.4641066491603851,-0.09786043594619066,-0.024562997646047607,-0.08658005146656186,False,mixed
burgers_operator,deeponet,tiny,100,256,12513,6,6,1.0,0.0,0.0,0.0245177020401866,0.4624205231666565,-0.10149159310844404,0.025138129264271808,-0.06127594463652521,False,mixed
burgers_operator,deeponet,tiny,100,384,16609,6,6,1.0,0.0,0.0,0.0552196511808411,0.4722643047571182,-0.111415377260092,0.05467038405169382,-0.07842087174137771,False,mixed
burgers_operator,deeponet,tiny,100,512,20705,6,6,1.0,0.0,0.0,0.0280853041961566,0.4802800267934799,-0.08484999460655074,0.05850391106537019,-0.09946298735793156,False,mixed
burgers_operator,deeponet,tiny,150,32,5345,6,6,1.0,0.0,0.0,0.0279545538366744,0.5577735006809235,-0.07235060334297934,-0.23498943694980542,-0.0017912450840091763,False,resolution_sensitive
burgers_operator,deeponet,tiny,150,64,6369,6,6,1.0,0.0,0.0,0.0373480397971376,0.4739352464675903,-0.1424817282557462,-0.23498943694980542,-0.03951644930787734,False,resolution_sensitive
burgers_operator,deeponet,tiny,150,128,8417,6,6,1.0,0.0,0.0,0.037635047604181,0.4370185434818268,-0.18549794417831555,,-0.08181591147804705,False,ambiguous
burgers_operator,deeponet,tiny,150,256,12513,6,6,1.0,0.0,0.0,0.0300291704113932,0.4438415318727493,-0.12511613447313247,,-0.10740829186289567,False,ambiguous
burgers_operator,deeponet,tiny,200,16,4833,6,6,1.0,0.0,0.0,0.023181285773109,0.5603325963020325,,-0.036987835717823714,-0.10197828873859932,False,ambiguous
burgers_operator,deeponet,tiny,200,32,5345,6,6,1.0,0.0,0.0,0.0186957570421886,0.5461493730545044,-0.03547337936456804,-0.14522813570577287,-0.017951920667883637,False,mixed
burgers_operator,deeponet,tiny,200,48,5857,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,tiny,200,64,6369,6,6,1.0,0.0,0.0,0.0195055666532481,0.4581522643566131,-0.09786050021923479,-0.18873602060014796,-0.01809665740179958,False,mixed
burgers_operator,deeponet,tiny,200,96,7393,6,6,1.0,0.0,0.0,0.0330657040777625,0.4438758045434952,,-0.14755666720885344,-0.061543509029845234,False,ambiguous
burgers_operator,deeponet,tiny,200,128,8417,6,6,1.0,0.0,0.0,0.0311966553068436,0.4136098325252533,-0.05829189265040895,-0.01583725721209691,-0.04082489500674586,False,mixed
burgers_operator,deeponet,tiny,200,192,10465,6,6,1.0,0.0,0.0,0.0298035585879125,0.4390297830104827,,0.03581881205913547,-0.1203780016015834,False,ambiguous
burgers_operator,deeponet,tiny,200,256,12513,6,6,1.0,0.0,0.0,0.031222179078998,0.4240073561668396,-0.09430665019983571,-0.0328580037871159,-0.08064279314396115,False,mixed
burgers_operator,deeponet,tiny,200,384,16609,6,6,1.0,0.0,0.0,0.0375334267132313,0.4291436970233917,,0.03535591847865543,-0.08142742494829179,False,ambiguous
burgers_operator,deeponet,tiny,200,512,20705,6,6,1.0,0.0,0.0,0.0341757336511331,0.4345268160104751,,0.043331997355052436,-0.10009544612317994,False,ambiguous
burgers_operator,deeponet,tiny,300,32,5345,6,6,1.0,0.0,0.0,0.0282590013813353,0.5442260503768921,-0.031129460410912,-0.2973765578044722,-0.014086924425565275,False,resolution_sensitive
burgers_operator,deeponet,tiny,300,64,6369,6,6,1.0,0.0,0.0,0.0295299299854207,0.4428534805774688,-0.018425962117099126,-0.2973765578044722,-0.007683803790858303,False,resolution_sensitive
burgers_operator,deeponet,tiny,300,128,8417,6,6,1.0,0.0,0.0,0.0643026005488775,0.4197128415107727,-0.08061934550029348,,-0.07472268187473789,False,ambiguous
burgers_operator,deeponet,tiny,300,256,12513,6,6,1.0,0.0,0.0,0.0610703640499443,0.4157562702894211,-0.08379015324486072,,-0.1379832414646541,False,ambiguous
burgers_operator,deeponet,tiny,500,16,4833,6,6,1.0,0.0,0.0,0.1113920309627752,0.5245839655399323,,0.016970966297417137,-0.25154242805277477,False,ambiguous
burgers_operator,deeponet,tiny,500,32,5345,6,6,1.0,0.0,0.0,0.0081501092263116,0.5307912826538086,-0.031508125488362855,-0.10985217904917997,-0.006735422669704466,False,mixed
burgers_operator,deeponet,tiny,500,48,5857,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,tiny,500,64,6369,6,6,1.0,0.0,0.0,0.0462036812936976,0.450481966137886,-0.03651134752068549,-0.24938769500348712,-0.04001042955153388,False,resolution_sensitive
burgers_operator,deeponet,tiny,500,96,7393,6,6,1.0,0.0,0.0,0.0710671485755928,0.4035855531692504,,-0.2297718480191989,-0.05357918934206779,False,ambiguous
burgers_operator,deeponet,tiny,500,128,8417,6,6,1.0,0.0,0.0,0.0664229034617249,0.3841573894023895,-0.12128400738425953,-0.07127333978752506,-0.03170993245943227,False,mixed
burgers_operator,deeponet,tiny,500,192,10465,6,6,1.0,0.0,0.0,0.0290065339798295,0.3841317445039749,,0.03162723221810561,-0.07652303843066482,False,ambiguous
burgers_operator,deeponet,tiny,500,256,12513,6,6,1.0,0.0,0.0,0.0484095878483057,0.3926720023155212,-0.13249784877238854,-0.003998451731568505,-0.04713638483787723,False,mixed
burgers_operator,deeponet,tiny,500,384,16609,6,6,1.0,0.0,0.0,0.0561373293533291,0.3830685913562774,,0.02046988419819122,-0.04063456985829455,False,ambiguous
burgers_operator,deeponet,tiny,500,512,20705,6,6,1.0,0.0,0.0,0.0319667869866733,0.3982831984758377,,0.13538988727491763,-0.09879969673933786,False,ambiguous
burgers_operator,deeponet,tiny,750,32,5345,6,6,1.0,0.0,0.0,0.011916021700739,0.5287385582923889,-0.027035366804984615,-0.3039904575739589,-0.027271454950047225,False,resolution_sensitive
burgers_operator,deeponet,tiny,750,64,6369,6,6,1.0,0.0,0.0,0.0401522511878659,0.4282829016447067,-0.04972547483800506,-0.3039904575739589,-0.028345616754539994,False,resolution_sensitive
burgers_operator,deeponet,tiny,750,128,8417,6,6,1.0,0.0,0.0,0.0437369741243553,0.3755679279565811,-0.05099061909319982,,-0.044260361838436325,False,ambiguous
burgers_operator,deeponet,tiny,750,256,12513,6,6,1.0,0.0,0.0,0.0202518327047554,0.3682244420051574,-0.05986139823737737,,-0.06327346963414214,False,ambiguous
burgers_operator,deeponet,tiny,1000,16,4833,6,6,1.0,0.0,0.0,0.0743493858488224,0.4702161997556686,0.09147370762795103,0.1477850671104525,-0.3002726734758835,False,capacity_limited
burgers_operator,deeponet,tiny,1000,32,5345,6,6,1.0,0.0,0.0,0.017989256323614,0.5209371447563171,-0.011074442562702437,-0.055790182659172495,-0.01584185901049226,False,mixed
burgers_operator,deeponet,tiny,1000,48,5857,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,tiny,1000,64,6369,6,6,1.0,0.0,0.0,0.0140827427655195,0.4352197051048279,0.006910016462856719,-0.26106784179687403,-0.04053142750421913,False,resolution_sensitive
burgers_operator,deeponet,tiny,1000,96,7393,6,6,1.0,0.0,0.0,0.0212531343206964,0.3910428136587143,0.010522355550348415,-0.23103699227439364,-0.043871191096423345,False,resolution_sensitive
burgers_operator,deeponet,tiny,1000,128,8417,6,6,1.0,0.0,0.0,0.0166995512756291,0.3708168715238571,-0.004230682992437146,-0.08905538512116307,-0.05875859149550021,False,mixed
burgers_operator,deeponet,tiny,1000,192,10465,6,6,1.0,0.0,0.0,0.0196027479640502,0.3676342517137527,-0.015531766856837687,0.02275645307392805,-0.057082751410337036,False,mixed
burgers_operator,deeponet,tiny,1000,256,12513,6,6,1.0,0.0,0.0,0.0402636151864193,0.3767123520374298,0.00468099636889106,0.05885046986189444,-0.08287308962518432,False,mixed
burgers_operator,deeponet,tiny,1000,384,16609,6,6,1.0,0.0,0.0,0.0404832098921168,0.382940873503685,-0.013778096385373638,0.049237981598425476,-0.03451001667228384,False,mixed
burgers_operator,deeponet,tiny,1000,512,20705,6,6,1.0,0.0,0.0,0.0431474335623519,0.3897911459207535,-0.056014137127988944,0.0616321770084054,-0.0866236286838432,False,mixed
burgers_operator,deeponet,tiny,2000,16,4833,6,6,1.0,0.0,0.0,0.0827550082889014,0.5009956061840057,0.09147370762795103,0.0620858368743031,-0.2324691634200196,False,capacity_limited
burgers_operator,deeponet,tiny,2000,32,5345,6,6,1.0,0.0,0.0,0.0064628729228002,0.5230264067649841,-0.0005956081053870747,-0.10822796838712284,-0.023778566111059548,False,mixed
burgers_operator,deeponet,tiny,2000,48,5857,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,tiny,2000,64,6369,6,6,1.0,0.0,0.0,0.012208493225779,0.431195467710495,-0.025851861151371974,-0.2580722642003148,-0.050207114791683514,False,resolution_sensitive
burgers_operator,deeponet,tiny,2000,96,7393,6,6,1.0,0.0,0.0,0.0381031060054066,0.3939053267240524,0.010522355550348415,-0.20525472141005002,-0.08638249620821276,False,mixed
burgers_operator,deeponet,tiny,2000,128,8417,6,6,1.0,0.0,0.0,0.0554304067311109,0.3740127086639404,0.002755866034449496,-0.11510950752834916,-0.06097513002474398,False,mixed
burgers_operator,deeponet,tiny,2000,192,10465,6,6,1.0,0.0,0.0,0.0240266005019127,0.3636976033449172,-0.015531766856837687,-0.01587811412678535,-0.09294574008099124,False,mixed
burgers_operator,deeponet,tiny,2000,256,12513,6,6,1.0,0.0,0.0,0.0188582889174601,0.369918942451477,-0.014885692365100402,0.06060414033335849,-0.07889116594631682,False,mixed
burgers_operator,deeponet,tiny,2000,384,16609,6,6,1.0,0.0,0.0,0.0370654374894601,0.3793011009693146,-0.013778096385373638,0.019478004634755925,-0.11103163417291942,False,mixed
burgers_operator,deeponet,tiny,2000,512,20705,6,6,1.0,0.0,0.0,0.0421628439642232,0.3749471306800842,-0.056014137127988944,-0.04013221974129399,-0.05797675439727826,False,mixed
burgers_operator,deeponet,tiny,3000,32,5345,6,6,1.0,0.0,0.0,0.0080329095019259,0.5205963850021362,-0.00488568660249069,-0.29939564641540817,-0.007991381288266137,False,resolution_sensitive
burgers_operator,deeponet,tiny,3000,64,6369,6,6,1.0,0.0,0.0,0.0330841523171753,0.4230328351259231,-0.030100763683092422,-0.29939564641540817,-0.004921275166912299,False,resolution_sensitive
burgers_operator,deeponet,tiny,3000,128,8417,6,6,1.0,0.0,0.0,0.0367796943713686,0.3719412684440613,-0.009331691770446838,,-0.025855445112072075,False,ambiguous
burgers_operator,deeponet,tiny,3000,256,12513,6,6,1.0,0.0,0.0,0.0368126830036515,0.3706018477678298,-0.0035107095753220035,,-0.014724951663898835,False,ambiguous
burgers_operator,deeponet,tiny,5000,16,4833,6,6,1.0,0.0,0.0,0.0577591518728186,0.5271027386188507,,-0.01765892647514019,-0.34177444846134386,False,ambiguous
burgers_operator,deeponet,tiny,5000,32,5345,6,6,1.0,0.0,0.0,0.0057005610850872,0.5206902027130127,0.0003527539458780334,-0.1647666094656434,-0.012980629593427568,False,mixed
burgers_operator,deeponet,tiny,5000,48,5857,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,tiny,5000,64,6369,6,6,1.0,0.0,0.0,0.0153730213477421,0.4194651544094085,-0.016579713647614867,-0.25892359232424156,-0.02227740458516915,False,resolution_sensitive
burgers_operator,deeponet,tiny,5000,96,7393,6,6,1.0,0.0,0.0,0.0400422629134591,0.3917792737483978,,-0.17779950174398784,-0.055385281434945574,False,ambiguous
burgers_operator,deeponet,tiny,5000,128,8417,6,6,1.0,0.0,0.0,0.0116169991588162,0.3708283305168152,-0.005866437787090753,-0.10889499529490183,-0.04713968026337623,False,mixed
burgers_operator,deeponet,tiny,5000,192,10465,6,6,1.0,0.0,0.0,0.0452350540391188,0.3632961511611938,,-0.008183194223210727,-0.057369305225491975,False,ambiguous
burgers_operator,deeponet,tiny,5000,256,12513,6,6,1.0,0.0,0.0,0.0198933977717434,0.3687308877706527,-0.009907927380563083,0.08371054162913136,-0.04424943063695655,False,mixed
burgers_operator,deeponet,tiny,5000,384,16609,6,6,1.0,0.0,0.0,0.0584081374328786,0.3849995136260986,,-0.0031127882850955223,-0.12569813758967566,False,ambiguous
burgers_operator,deeponet,tiny,5000,512,20705,6,6,1.0,0.0,0.0,0.0358540226649061,0.3679361641407013,,-0.15757886641658686,-0.08250529316581179,False,ambiguous
burgers_operator,deeponet,xlarge,50,16,399617,6,6,1.0,0.0,0.0,0.1327367611315886,0.6119210720062256,-0.5581266945548247,-0.12006802464918073,-0.13920386807413432,False,data_limited
burgers_operator,deeponet,xlarge,50,32,403713,6,6,1.0,0.0,0.0,0.0200785314308614,0.5630556643009186,-0.08165702023241951,-0.223519707652098,-0.14416800506854544,False,mixed
burgers_operator,deeponet,xlarge,50,48,407809,6,6,1.0,0.0,0.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,xlarge,50,64,411905,6,6,1.0,0.0,0.0,0.0319702580099676,0.4488726407289505,-0.09160237828481003,-0.2686958207921681,-0.25945073105256716,False,mixed
burgers_operator,deeponet,xlarge,50,96,420097,6,6,1.0,0.0,0.0,0.0660648955186939,0.4191320240497589,-0.1265391832368584,-0.1820380510935053,-0.3049111371438748,False,capacity_limited
burgers_operator,deeponet,xlarge,50,128,428289,6,6,1.0,0.0,0.0,0.0530182762603414,0.3956618905067444,-0.15081916194403402,-0.05323657283874123,-0.3307818810427482,False,capacity_limited
burgers_operator,deeponet,xlarge,50,192,444673,6,6,1.0,0.0,0.0,0.072824282086882,0.4039476066827774,-0.200561522566283,0.0121999008872459,-0.1683590161594911,False,mixed
burgers_operator,deeponet,xlarge,50,256,461057,6,6,1.0,0.0,0.0,0.0708686092257649,0.3990219235420227,-0.16308565921066223,-0.0038643191106843126,-0.2706492378120123,False,capacity_limited
burgers_operator,deeponet,xlarge,50,384,493825,6,6,1.0,0.0,0.0,0.0803298967184167,0.4028670638799667,-0.18559651968436802,-0.0026793851996202824,-0.27017651427184536,False,capacity_limited
burgers_operator,deeponet,xlarge,50,512,526593,6,6,1.0,0.0,0.0,0.0528089022345382,0.3982815444469451,-0.159154125221589,-0.03979214910480943,-0.43069244863508144,False,capacity_limited
burgers_operator,deeponet,xlarge,100,16,399617,6,6,1.0,0.0,0.0,0.1736384626172685,0.4156066924333572,-0.5581266945548247,0.35640164967322413,-0.8816481432596948,False,mixed
burgers_operator,deeponet,xlarge,100,32,403713,6,6,1.0,0.0,0.0,0.0059482880577054,0.5320716500282288,-0.06153207290524002,0.009742450482909244,-0.09730544858529534,False,mixed
burgers_operator,deeponet,xlarge,100,48,407809,6,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,True,data_bug_r48
burgers_operator,deeponet,xlarge,100,64,411905,6,6,1.0,0.0,0.0,0.0237209889284771,0.4212579131126404,-0.10760437544254,-0.29701331283631266,-0.20850293224134892,False,resolution_sensitive
burgers_operator,deeponet,xlarge,100,96,420097,6,6,1.0,0.0,0.0,0.0155149036238855,0.3839359283447265,-0.1265391832368584,-0.24125483475272924,-0.263301010893698,False,mixed
burgers_operator,deeponet,xlarge,100,128,428289,6,6,1.0,0.0,0.0,0.0181307587535559,0.356388047337532,-0.17050485374834218,-0.12725891216816582,-0.25520324229046853,False,capacity_limited
burgers_operator,deeponet,xlarge,100,192,444673,6,6,1.0,0.0,0.0,0.0244454530604428,0.3515199720859527,-0.200561522566283,-6.659637938232296e-05,-0.2764877512861409,False,capacity_limited
burgers_operator,deeponet,xlarge,100,256,461057,6,6,1.0,0.0,0.0,0.0358960892466079,0.356371596455574,-0.21164379913202697,0.011100683771230673,-0.18619977009843452,False,mixed
burgers_operator,deeponet,xlarge,100,384,493825,6,6,1.0,0.0,0.0,0.0518753085858405,0.3542351424694061,-0.18559651968436802,0.0012521487894529531,-0.25623678447475295,False,capacity_limited
burgers_operator,deeponet,xlarge,100,512,526593,6,6,1.0,0.0,0.0,0.0291953457602962,0.3566810339689255,-0.159154125221589,0.02391870716414092,-0.2957048990696348,False,capacity_limited
burgers_operator,deeponet,xlarge,150,32,403713,6,6,1.0,0.0,0.0,0.0094013091738913,0.5262511670589447,-0.0428313861874352,-0.399994262498516,-0.07776648936118384,False,resolution_sensitive
burgers_operator,deeponet,xlarge,150,64,411905,6,6,1.0,0.0,0.0,0.0215966460958671,0.398825392127037,-0.12085502311889705,-0.399994262498516,-0.2059820841629049,False,resolution_sensitive
burgers_operator,deeponet,xlarge,150,128,428289,6,6,1.0,0.0,0.0,0.0164993183285683,0.3280746936798095,-0.17446788708980945,,-0.330967500674515,False,ambiguous
burgers_operator,deeponet,xlarge,150,256,461057,6,6,1.0,0.0,0.0,0.0268744490385753,0.3162401467561722,-0.18108509650462554,,-0.3628811182530139,False,ambiguous
burgers_operator,deeponet,xlarge,200,16,399617,6,6,1.0,0.0,0.0,0.0301213209205841,0.2768448442220688,,0.899711495044899,-0.734985455409464,False,ambiguous
burgers_operator,deeponet,xlarge,200,32,403713,6,6,1.0,0.0,0.0,0.0060997114977276,0.5165074467658997,-0.06232777069550588,0.24238555470301584,-0.04065978525467563,False,resolution_sensitive
burgers_operator,deeponet,xlarge,200,48,407809,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,xlarge,200,64,411905,6,6,1.0,0.0,0.0,0.0080976115673418,0.387406662106514,-0.07685799438287808,-0.37646323788208436,-0.20270308445419488,False,resolution_sensitive
burgers_operator,deeponet,xlarge,200,96,420097,6,6,1.0,0.0,0.0,0.0380906137244295,0.3415528982877731,,-0.29486769872364166,-0.286721531219938,False,ambiguous
burgers_operator,deeponet,xlarge,200,128,428289,6,6,1.0,0.0,0.0,0.0168301019770164,0.3157934099435806,-0.0915972341985903,-0.18171139823033736,-0.28864884431368665,False,capacity_limited
burgers_operator,deeponet,xlarge,200,192,444673,6,6,1.0,0.0,0.0,0.0315121547766484,0.3011323362588882,,-0.006683805794198389,-0.4317603925207738,False,ambiguous
