task,model_name,capacity_name,dataset_size,resolution_train,resolution_eval,n_runs,n_success,median_test_rel_l2,iqr_test_rel_l2,seed_cv_test_rel_l2,worst_test_rel_l2,best_test_rel_l2,parent_convergence_rate,parent_converged,parent_median_test_rel_l2,degradation_vs_diagonal,is_r48_train
burgers_operator,deeponet,med-large,1000,64,128,4,4,0.3321848660707474,0.011702418327331487,0.03205958271111872,0.3491242229938507,0.3248906135559082,1.0,True,0.3961975574493408,0.8384323926914206,False
burgers_operator,deeponet,med-large,1000,64,256,4,4,0.32505372166633606,0.011732898652553614,0.032409853117684705,0.3412355482578277,0.3170930743217468,1.0,True,0.3961975574493408,0.8204334316419872,False
burgers_operator,deeponet,med-large,1000,64,512,4,4,0.326189786195755,0.011449493467807714,0.03146509764154342,0.3415881097316742,0.3179484009742737,1.0,True,0.3961975574493408,0.8233008509585846,False
burgers_operator,deeponet,med-large,1000,128,32,4,4,0.5115792751312256,0.0028074681758880615,0.007417353374530655,0.5154739618301392,0.5062646865844727,1.0,True,0.3384034335613251,1.5117437484230425,False
burgers_operator,deeponet,med-large,1000,128,64,4,4,0.40309466421604156,0.006694652140140478,0.012889134786478077,0.4096719622611999,0.3980230689048767,1.0,True,0.3384034335613251,1.191165999629236,False
burgers_operator,deeponet,med-large,1000,128,256,4,4,0.327778622508049,0.00775729119777685,0.027169998918155,0.33944171667099,0.3178617060184479,1.0,True,0.3384034335613251,0.9686031227831775,False
burgers_operator,deeponet,med-large,1000,128,512,4,4,0.3274615556001663,0.007840201258659418,0.0277257871685973,0.3394104540348053,0.3173986673355102,1.0,True,0.3384034335613251,0.9676661733422516,False
burgers_operator,deeponet,med-large,1000,256,32,4,4,0.5169640779495239,0.027532435953617096,0.035779622519675196,0.5362941026687622,0.4977822005748749,1.0,True,0.334895983338356,1.543655653305399,False
burgers_operator,deeponet,med-large,1000,256,64,4,4,0.41173073649406433,0.032413892447948456,0.05674887348869671,0.4357664287090301,0.3850824236869812,1.0,True,0.334895983338356,1.229428709146624,False
burgers_operator,deeponet,med-large,1000,256,128,4,4,0.3481665104627609,0.03815290331840521,0.08218294036827083,0.376460462808609,0.3135827779769897,1.0,True,0.334895983338356,1.0396258175213684,False
burgers_operator,deeponet,med-large,1000,256,512,4,4,0.3370766341686249,0.03959971666336065,0.08908794030266448,0.3661669492721557,0.3000661134719848,1.0,True,0.334895983338356,1.0065114272453537,False
burgers_operator,deeponet,med-large,5000,32,64,4,4,0.40242837369441986,0.002615377306938227,0.009639801987358617,0.4084895849227905,0.3991902768611908,1.0,True,0.48551249504089355,0.8288733612520607,False
burgers_operator,deeponet,med-large,5000,32,128,4,4,0.3603916317224502,0.004140160977840424,0.009368067166428178,0.3648857474327087,0.3572127819061279,1.0,True,0.48551249504089355,0.7422911570835994,False
burgers_operator,deeponet,med-large,5000,32,256,4,4,0.3588516414165497,0.004313327372074072,0.009237154785217742,0.3626920282840729,0.3552627563476562,1.0,True,0.48551249504089355,0.739119271042292,False
burgers_operator,deeponet,med-large,5000,32,512,4,4,0.36207264661788935,0.004317879676818848,0.009024976256640648,0.3655182123184204,0.3582486510276794,1.0,True,0.48551249504089355,0.7457535085423349,False
burgers_operator,deeponet,med-large,5000,64,32,4,4,0.500068724155426,0.005936965346336365,0.010082117402853847,0.5023648142814636,0.4916839599609375,1.0,True,0.3925842344760895,1.2737870760978889,False
burgers_operator,deeponet,med-large,5000,64,128,4,4,0.33541402220726013,0.00895474106073385,0.023702210247988235,0.3458506762981415,0.3272817134857178,1.0,True,0.3925842344760895,0.8543746609052603,False
burgers_operator,deeponet,med-large,5000,64,256,4,4,0.3277071416378021,0.009125910699367579,0.024895147554249455,0.3378834426403045,0.3187578320503235,1.0,True,0.3925842344760895,0.834743509441058,False
burgers_operator,deeponet,med-large,5000,64,512,4,4,0.3284734934568405,0.009209014475345612,0.024783960204321494,0.3384039998054504,0.3193612694740295,1.0,True,0.3925842344760895,0.836695579218035,False
burgers_operator,deeponet,med-large,5000,128,32,4,4,0.5211861431598663,0.01679142564535141,0.029887544710692472,0.5279977917671204,0.4947153627872467,1.0,True,0.33951856195926666,1.5350740771056723,False
burgers_operator,deeponet,med-large,5000,128,64,4,4,0.4131532311439514,0.025189809501171112,0.05253272701708532,0.4321293830871582,0.3828429877758026,1.0,True,0.33951856195926666,1.2168796567697497,False
burgers_operator,deeponet,med-large,5000,128,256,4,4,0.3382324278354645,0.03467960655689245,0.0856244623304553,0.3670099675655365,0.301081508398056,1.0,True,0.33951856195926666,0.9962118886331862,False
burgers_operator,deeponet,med-large,5000,128,512,4,4,0.3378058075904846,0.034958153963089045,0.08594515972660934,0.3668368458747864,0.3007989525794983,1.0,True,0.33951856195926666,0.9949553439467397,False
burgers_operator,deeponet,med-large,5000,256,32,4,4,0.5175601840019226,0.006513729691505432,0.013705719777104,0.5306174755096436,0.5153371691703796,1.0,True,0.3337018638849258,1.5509658171414913,False
burgers_operator,deeponet,med-large,5000,256,64,4,4,0.41000334918498993,0.004512436687946264,0.01607555152631546,0.4217421114444732,0.4066770374774933,1.0,True,0.3337018638849258,1.2286516605324567,False
burgers_operator,deeponet,med-large,5000,256,128,4,4,0.3452919870615005,0.005503006279468536,0.021747904469187285,0.3562178313732147,0.3379988968372345,1.0,True,0.3337018638849258,1.0347319701533686,False
burgers_operator,deeponet,med-large,5000,256,512,4,4,0.33281791210174555,0.005701974034309387,0.022664496958516953,0.3427605628967285,0.3243509531021118,1.0,True,0.3337018638849258,0.9973510732817331,False
burgers_operator,deeponet,medium,50,32,64,4,4,0.5026385486125946,0.028130769729614258,0.03575190442411632,0.5214608311653137,0.485592246055603,1.0,True,0.5839434564113617,0.8607657866423775,False
burgers_operator,deeponet,medium,50,32,128,4,4,0.4677145928144455,0.030366018414497375,0.04203578048672494,0.4883356988430023,0.4485875368118286,1.0,True,0.5839434564113617,0.800958701872946,False
burgers_operator,deeponet,medium,50,32,256,4,4,0.46516649425029755,0.03015405684709549,0.042358288094294164,0.4849196672439575,0.4448286294937134,1.0,True,0.5839434564113617,0.7965950969105626,False
burgers_operator,deeponet,medium,50,32,512,4,4,0.46667957305908203,0.029774762690067347,0.04189061508117433,0.4858284294605255,0.4459446668624878,1.0,True,0.5839434564113617,0.7991862361590151,False
burgers_operator,deeponet,medium,50,64,32,4,4,0.5672033131122589,0.02690647542476654,0.03415809593340363,0.5945279598236084,0.5533123016357422,1.0,True,0.49300287663936615,1.1505071065278403,False
burgers_operator,deeponet,medium,50,64,128,4,4,0.45049160718917847,0.03974170237779612,0.06332877145435442,0.4896369278430938,0.4281798601150512,1.0,True,0.49300287663936615,0.9137707476678988,False
burgers_operator,deeponet,medium,50,64,256,4,4,0.44507744908332825,0.041328683495521545,0.06604777507859111,0.4850548803806305,0.4219657480716705,1.0,True,0.49300287663936615,0.9027887466240981,False
burgers_operator,deeponet,medium,50,64,512,4,4,0.445297434926033,0.04162637144327169,0.06625545712940083,0.4853278696537018,0.4221291840076446,1.0,True,0.49300287663936615,0.9032349627683209,False
burgers_operator,deeponet,medium,50,128,32,4,4,0.5748324692249298,0.0066755712032318115,0.014419749194459146,0.5870835185050964,0.5671205520629883,1.0,True,0.4545177966356277,1.2647083865139708,False
burgers_operator,deeponet,medium,50,128,64,4,4,0.4954718351364136,0.01182550191879278,0.02270164521578855,0.5137770771980286,0.4881975650787353,1.0,True,0.4545177966356277,1.0901043673183548,False
burgers_operator,deeponet,medium,50,128,256,4,4,0.4475751221179962,0.017392188310623224,0.03065691888884291,0.4678809642791748,0.4375786781311035,1.0,True,0.4545177966356277,0.9847251866285068,False
burgers_operator,deeponet,medium,50,128,512,4,4,0.4474645107984543,0.017719179391860962,0.03084906557333187,0.4676105380058288,0.4371914565563202,1.0,True,0.4545177966356277,0.9844818269177086,False
burgers_operator,deeponet,medium,50,256,32,4,4,0.5822014212608337,0.007675722241401672,0.022573058250628268,0.5885274410247803,0.5589099526405334,1.0,True,0.45673559606075287,1.2747012194411753,False
burgers_operator,deeponet,medium,50,256,64,4,4,0.5043343603610992,0.011910982429981232,0.03763986581791925,0.5143056511878967,0.4713439643383026,1.0,True,0.45673559606075287,1.104215140468305,False
burgers_operator,deeponet,medium,50,256,128,4,4,0.46342170238494873,0.0142612606287002,0.04901415279315507,0.4740156233310699,0.4234107434749603,1.0,True,0.45673559606075287,1.0146388991395943,False
burgers_operator,deeponet,medium,50,256,512,4,4,0.45608063042163843,0.015395455062389374,0.053325924637049486,0.4667600393295288,0.4129842519760132,1.0,True,0.45673559606075287,0.9985659851240776,False
burgers_operator,deeponet,medium,100,32,64,4,4,0.46844078600406647,0.010224901139736231,0.01920347345109699,0.4795604348182678,0.4585493206977844,1.0,True,0.5486649870872498,0.8537829040101917,False
burgers_operator,deeponet,medium,100,32,128,4,4,0.43068288266658783,0.01350408792495722,0.024816053759599183,0.4420450627803802,0.4178746342658996,1.0,True,0.5486649870872498,0.7849651295465293,False
burgers_operator,deeponet,medium,100,32,256,4,4,0.4284418523311615,0.01447448879480362,0.0258638440364786,0.4386789798736572,0.41415736079216,1.0,True,0.5486649870872498,0.7808806146090562,False
burgers_operator,deeponet,medium,100,32,512,4,4,0.43060553073883057,0.014760971069335882,0.025917201722607194,0.4401014149188995,0.4157170355319977,1.0,True,0.5486649870872498,0.7848241474726267,False
burgers_operator,deeponet,medium,100,64,32,4,4,0.5408487915992737,0.00612129271030426,0.008727676985821912,0.5441693067550659,0.5339595675468445,1.0,True,0.45165422558784485,1.197484183603815,False
burgers_operator,deeponet,medium,100,64,128,4,4,0.40469369292259216,0.007958889007568304,0.016154487259867227,0.4147930443286896,0.4003759324550628,1.0,True,0.45165422558784485,0.8960254770026079,False
burgers_operator,deeponet,medium,100,64,256,4,4,0.3987374007701874,0.007900513708591406,0.01617651410080877,0.4082500040531158,0.3938430547714233,1.0,True,0.45165422558784485,0.882837751049967,False
burgers_operator,deeponet,medium,100,64,512,4,4,0.39940206706523895,0.007793068885803223,0.015829792461773753,0.4084285199642181,0.3942318558692932,1.0,True,0.45165422558784485,0.8843093774787609,False
burgers_operator,deeponet,medium,100,128,32,4,4,0.5418960750102997,0.00936838984489441,0.014772700282525829,0.5481290221214294,0.5300998687744141,1.0,True,0.4027465581893921,1.3455014425113283,False
burgers_operator,deeponet,medium,100,128,64,4,4,0.4524788558483124,0.004726514220237676,0.017758098588422602,0.4552791714668274,0.4376723766326904,1.0,True,0.4027465581893921,1.1234828619827302,False
burgers_operator,deeponet,medium,100,128,256,4,4,0.39483368396759033,0.006746701896190699,0.02555719997549656,0.3964569568634033,0.3755464255809784,1.0,True,0.4027465581893921,0.9803527204369535,False
burgers_operator,deeponet,medium,100,128,512,4,4,0.39462101459503174,0.006850413978099823,0.02587773460814078,0.3964956700801849,0.3751953244209289,1.0,True,0.4027465581893921,0.979824672789533,False
burgers_operator,deeponet,medium,100,256,32,4,4,0.5502190291881561,0.006363183259963989,0.012562269311830083,0.5529775023460388,0.5379219055175781,1.0,True,0.40251022577285767,1.366969070491771,False
burgers_operator,deeponet,medium,100,256,64,4,4,0.46069900691509247,0.0046742260456085205,0.016620672064316923,0.4613007307052612,0.4457392394542694,1.0,True,0.40251022577285767,1.144564727592962,False
burgers_operator,deeponet,medium,100,256,128,4,4,0.4107014089822769,0.0058578625321388245,0.0232133399844474,0.4116771817207336,0.3922158479690552,1.0,True,0.40251022577285767,1.020350248726455,False
burgers_operator,deeponet,medium,100,256,512,4,4,0.4019750654697418,0.005881607532501165,0.025353719945820734,0.4028365015983581,0.3821507096290588,1.0,True,0.40251022577285767,0.998670442963062,False
burgers_operator,deeponet,medium,500,32,64,4,4,0.42721147835254664,0.010552264750003815,0.025457281170508186,0.4407326877117157,0.4146332442760467,1.0,True,0.5120280683040619,0.834351678742057,False
burgers_operator,deeponet,medium,500,32,128,4,4,0.3860770761966705,0.011644288897514343,0.030033314776656425,0.3995148241519928,0.371841162443161,1.0,True,0.5120280683040619,0.7540154536360361,False
burgers_operator,deeponet,medium,500,32,256,4,4,0.3831529766321182,0.011491842567920685,0.029180802818654636,0.3963382840156555,0.369727075099945,1.0,True,0.5120280683040619,0.7483046347462876,False
burgers_operator,deeponet,medium,500,32,512,4,4,0.38538992404937744,0.011241018772125244,0.028112973614297956,0.3981875777244568,0.372435986995697,1.0,True,0.5120280683040619,0.7526734331691327,False
burgers_operator,deeponet,medium,500,64,32,4,4,0.5084070563316345,0.007933109998703003,0.013261300787565504,0.5191795229911804,0.5043328404426575,1.0,True,0.408286452293396,1.2452214700631103,False
burgers_operator,deeponet,medium,500,64,128,4,4,0.3530639410018921,0.0026887580752373297,0.014371567280122385,0.3630581200122833,0.352449357509613,1.0,True,0.408286452293396,0.8647456681912609,False
burgers_operator,deeponet,medium,500,64,256,4,4,0.34564588963985443,0.002931028604507502,0.014844804307738171,0.3554742038249969,0.3443694114685058,1.0,True,0.408286452293396,0.8465769258282225,False
burgers_operator,deeponet,medium,500,64,512,4,4,0.3462740331888199,0.0030301362276076715,0.014744231247521883,0.3559483587741852,0.3447827696800232,1.0,True,0.408286452293396,0.8481154131952099,False
burgers_operator,deeponet,medium,500,128,32,4,4,0.5061384737491608,0.016412511467933655,0.03300260106908073,0.5349457859992981,0.497229516506195,1.0,True,0.3349224478006363,1.511210959650102,False
burgers_operator,deeponet,medium,500,128,64,4,4,0.3968510925769806,0.014956340193748474,0.05154161828728282,0.434596300125122,0.3880868554115295,1.0,True,0.3349224478006363,1.1849044314079764,False
burgers_operator,deeponet,medium,500,128,256,4,4,0.318465456366539,0.016176380217075348,0.08272099200051121,0.3682412505149841,0.3077588677406311,1.0,True,0.3349224478006363,0.9508632773283283,False
burgers_operator,deeponet,medium,500,128,512,4,4,0.3181430995464325,0.015945635735988617,0.08294484785605036,0.3680127263069153,0.3074173629283905,1.0,True,0.3349224478006363,0.9499007953501171,False
burgers_operator,deeponet,medium,500,256,32,4,4,0.5253491103649139,0.0031047016382217407,0.00482858346226775,0.5285675525665283,0.5227757692337036,1.0,True,0.3470868766307831,1.513595430240824,False
burgers_operator,deeponet,medium,500,256,64,4,4,0.4203795939683914,0.004325658082962092,0.012595628552245988,0.429662823677063,0.4176113307476043,1.0,True,0.3470868766307831,1.2111653371889775,False
burgers_operator,deeponet,medium,500,256,128,4,4,0.35800172388553614,0.007102124392986298,0.02063126717021659,0.3711282908916473,0.3548100292682647,1.0,True,0.3470868766307831,1.0314470179936068,False
burgers_operator,deeponet,medium,500,256,512,4,4,0.3462775647640228,0.007097750902175848,0.021923175578492264,0.3601537048816681,0.3436456024646759,1.0,True,0.3470868766307831,0.997668272927469,False
burgers_operator,deeponet,medium,1000,32,64,4,4,0.42735256254673,0.015661396086215973,0.03447139084398014,0.4441178739070892,0.4092852771282196,1.0,True,0.5070767998695374,0.8427767996025077,False
burgers_operator,deeponet,medium,1000,32,128,4,4,0.38707874715328217,0.016930632293224335,0.041251096781800105,0.4038910865783691,0.3662987947463989,1.0,True,0.5070767998695374,0.7633532972773971,False
burgers_operator,deeponet,medium,1000,32,256,4,4,0.38424293696880335,0.016760818660259247,0.040549229514971204,0.4008537530899048,0.3642269968986511,1.0,True,0.5070767998695374,0.7577608304455318,False
burgers_operator,deeponet,medium,1000,32,512,4,4,0.38642916083335876,0.016416549682617132,0.03930342884648734,0.4026173055171966,0.3669414222240448,1.0,True,0.5070767998695374,0.7620722559832765,False
burgers_operator,deeponet,medium,1000,64,32,4,4,0.5209037065505981,0.0072043538093566895,0.021208033363694565,0.5243165493011475,0.5004065036773682,1.0,True,0.42295894026756287,1.2315703888918288,False
burgers_operator,deeponet,medium,1000,64,128,4,4,0.36931245028972626,0.010611273348331451,0.033608962389510944,0.3746750056743622,0.3474386632442474,1.0,True,0.42295894026756287,0.8731638349010901,False
burgers_operator,deeponet,medium,1000,64,256,4,4,0.3616857975721359,0.01031132042407995,0.03414650670028971,0.3678239583969116,0.3402816355228424,1.0,True,0.42295894026756287,0.8551321727431375,False
burgers_operator,deeponet,medium,1000,64,512,4,4,0.36200496554374695,0.009887859225273132,0.033531741756375535,0.3683435618877411,0.3410814702510834,1.0,True,0.42295894026756287,0.8558867802031644,False
burgers_operator,deeponet,medium,1000,128,32,4,4,0.519629180431366,0.0074573904275894165,0.021301646619002034,0.5248881578445435,0.5000060200691223,1.0,True,0.3529432862997055,1.472273876857704,False
burgers_operator,deeponet,medium,1000,128,64,4,4,0.4152590334415436,0.009372048079967443,0.02818087649727277,0.4200047254562378,0.394328624010086,1.0,True,0.3529432862997055,1.1765602281181289,False
burgers_operator,deeponet,medium,1000,128,256,4,4,0.34254030883312225,0.012483887374401148,0.037702897130183315,0.3485668003559112,0.3203783333301544,1.0,True,0.3529432862997055,0.9705250733746796,False
burgers_operator,deeponet,medium,1000,128,512,4,4,0.3420566618442535,0.012207239866256714,0.0368734805608243,0.3483517169952392,0.320614755153656,1.0,True,0.3529432862997055,0.9691547484311472,False
burgers_operator,deeponet,medium,1000,256,32,4,4,0.511726975440979,0.007383212447166443,0.021577024841777624,0.5314995646476746,0.5062503814697266,1.0,True,0.33181907236576075,1.5421867459050322,False
burgers_operator,deeponet,medium,1000,256,64,4,4,0.40118837356567383,0.014277122914791163,0.0361701317839593,0.4271509647369385,0.3950903713703155,1.0,True,0.33181907236576075,1.2090576069221484,False
burgers_operator,deeponet,medium,1000,256,128,4,4,0.333553284406662,0.019145041704177856,0.053883672965546046,0.3646630644798279,0.3245164155960083,1.0,True,0.33181907236576075,1.005226378425257,False
burgers_operator,deeponet,medium,1000,256,512,4,4,0.3210022449493408,0.019770696759223938,0.05943334135526028,0.3534282743930816,0.3099900782108307,1.0,True,0.33181907236576075,0.9674014295221203,False
